TeamId,TeamName,SubmissionDate,Score
6982364,DevinLiuzixuan,"2021-08-09 14:46:40",0.612
6982857,_raian,"2021-08-09 20:18:17",0.612
7010604,"Javier Reinoso Velasco","2021-08-09 09:39:29",0.612
7005723,chialinghuang,"2021-08-09 18:36:15",0.612
6843853,"Manoj Prabhakar","2021-08-04 13:31:58",0.612
6939026,"Deadline Fighter","2021-08-02 14:15:10",0.612
7175850,"Kartik #2","2021-08-07 09:39:55",0.612
6997295,DL,"2021-07-09 06:38:10",0.612
7069525,XiaoYF,"2021-07-24 05:49:02",0.611
6979533,ไม่ใช่มะม่วงก็ร่วงได้,"2021-07-26 10:14:19",0.611
7133275,"Vitalii Mokin","2021-07-22 23:25:25",0.611
6815374,efnetb3-unet,"2021-06-16 16:32:17",0.611
6888910,"Aleksandr Kruchinin","2021-07-27 14:21:17",0.611
7117702,gopalm-ai,"2021-07-24 01:56:15",0.611
6816203,smokyjp,"2021-07-24 06:43:33",0.611
7107250,"Ankit Singh","2021-07-27 19:37:38",0.611
6947916,"Alexander  Larko","2021-07-28 03:17:16",0.611
6909680,Kaushal,"2021-08-01 04:38:35",0.611
6879588," Zhongjie Wang","2021-08-07 12:26:30",0.611
6848114,"Alexandru Ionescu","2021-08-07 09:24:32",0.611
7133064,Aiedward,"2021-08-04 00:32:22",0.611
6908682,Phuc,"2021-08-04 10:17:27",0.611
7120698,"Anton Wang","2021-08-09 11:55:42",0.611
6852443,__,"2021-08-09 16:06:02",0.611
7155124,"Galkin Danil","2021-08-09 15:54:38",0.611
6815234,"Sinan Calisir","2021-07-22 19:25:51",0.611
6932553,JiangLinzhi,"2021-07-23 04:07:39",0.611
6878389,"Abhishek Prithvi Teja","2021-07-23 05:21:30",0.611
7134158,zeboim,"2021-07-23 05:26:05",0.611
7065747,"Seonok Kim","2021-08-09 10:37:37",0.611
6839772,basicskywards,"2021-07-23 07:27:20",0.611
6833443,jianhan,"2021-07-23 17:17:23",0.611
6821403,Li-Der,"2021-07-23 17:43:24",0.611
6816497,dashu,"2021-08-07 17:26:50",0.611
6981772,"Farid Haziyev","2021-07-23 19:04:43",0.611
7136226,"student #2","2021-07-23 19:48:36",0.611
7137371,"Seyed ali hejazyan","2021-07-23 23:14:54",0.611
6933041,"Bishwajit Shil","2021-08-06 17:50:44",0.611
7102385,ttttttt73,"2021-08-07 22:14:23",0.611
6828404,"Haiyun Hu","2021-07-25 04:55:40",0.611
6997265,"Tuấn Lương","2021-08-04 07:10:21",0.611
6824432,"Zaicy Xu","2021-07-27 06:43:03",0.611
6837677,Alencar,"2021-08-02 14:35:56",0.611
6873108,prime,"2021-07-28 14:24:23",0.611
6857336,sarah,"2021-07-30 05:40:06",0.611
6830991,TKO_OKT,"2021-08-04 01:49:14",0.611
6827681,"jiadong zhu","2021-08-05 14:54:36",0.611
6915651,bomi,"2021-07-30 07:33:22",0.611
7044017,iChalice,"2021-08-04 06:35:31",0.611
7106816,JSLim7,"2021-08-08 21:24:44",0.611
6997535,MaalRut,"2021-08-03 06:25:10",0.611
6962436,MEF,"2021-08-09 16:03:38",0.610
6993078,"Jaechan Lee","2021-08-04 18:32:22",0.610
6817689,(´•༝•`),"2021-07-27 09:04:05",0.609
7004159,"ankur maurya","2021-08-06 16:25:15",0.609
6815297,kawanot,"2021-08-09 18:55:00",0.609
6834446,SeHwanJoo,"2021-07-02 02:55:07",0.609
7056105,wuchunhuan,"2021-07-31 01:41:16",0.608
7047770,jamie_omoya,"2021-07-25 06:56:34",0.608
6900705,mm-vision,"2021-08-09 18:11:09",0.608
6866551,ER,"2021-07-17 15:22:32",0.607
7006359,JIN,"2021-08-09 13:35:43",0.607
6995153,XKDragon,"2021-08-08 13:28:19",0.607
6888944,"kaggle boiZ","2021-08-09 15:59:35",0.607
7066891,"Yuya Nakata","2021-07-24 10:02:11",0.607
7107117,"Benoit Vignaud","2021-08-09 07:54:57",0.606
6843752,"RS Turley","2021-08-09 21:48:26",0.606
7009903,"WENG WANG","2021-08-09 13:52:42",0.606
6880527,"Pavel Shmakov","2021-07-19 10:02:10",0.606
6892202,"Catch Bat","2021-08-08 05:41:56",0.605
7134038,TerminalScripter01,"2021-07-19 16:13:10",0.605
6888813,...,"2021-07-18 22:10:30",0.605
6867585,"Firas Youssef","2021-07-18 22:47:02",0.605
6815940,ssk,"2021-07-19 00:22:49",0.605
7027603,datascientist86,"2021-07-19 01:59:23",0.605
6815410,ding,"2021-07-20 05:48:01",0.605
7115592,FuC,"2021-07-19 03:51:54",0.605
7115756,jlaihong,"2021-07-19 05:06:54",0.605
6816118,"jiang zhencun","2021-07-19 13:42:06",0.605
7095561,"Hop Bui","2021-07-19 17:15:25",0.605
6884028,mattsu2020,"2021-07-20 12:38:29",0.605
6880203,usagi-choko,"2021-07-21 09:20:21",0.605
6861838,"Nick Styles","2021-07-22 05:54:40",0.605
6849262,gorka,"2021-08-07 21:18:54",0.605
6933615,sa140,"2021-07-29 07:57:20",0.605
6905612,"Alberto Benayas","2021-07-28 07:24:18",0.605
6884868,"GAGANKUMAR KUMMUR","2021-07-29 08:26:25",0.605
6880938,"KOMADA JUNICHI","2021-08-08 07:11:35",0.605
6856454,"Team CanSinga","2021-08-01 05:55:01",0.605
6878562,Taha07,"2021-08-02 13:22:54",0.605
7156634,"Lee Sangmin(Yonsei)","2021-08-02 14:32:50",0.605
6816271,pranshu,"2021-08-02 15:44:30",0.605
6874228,HengtaoTantai,"2021-08-09 13:59:24",0.605
6897857,﻿AICore,"2021-08-09 21:31:37",0.605
6960018,"Sungchul Kim","2021-07-22 16:08:51",0.605
7096476,"Zainab Wajahat","2021-08-01 07:34:43",0.605
7032762,MKU,"2021-08-09 14:21:33",0.605
6862600,enasalkamachy,"2021-08-09 05:24:49",0.605
7103388,"Safvan CK","2021-08-01 18:16:51",0.605
7120755,Rosh,"2021-07-20 09:49:51",0.605
6824892,­yisakk,"2021-07-20 08:54:08",0.605
7017706,"Timur Shininov","2021-07-31 03:41:07",0.605
7087486,Moonej,"2021-07-20 19:48:26",0.605
6949669,Sunlights,"2021-07-21 08:49:26",0.605
7106747,"Aman Atman","2021-07-21 12:31:24",0.605
7127406,"Florencia Florio","2021-07-21 13:27:06",0.605
7067103,"Puneesh Khanna","2021-07-31 19:12:39",0.605
7008257,"ndr mys","2021-07-29 16:21:46",0.605
6864495,pinery,"2021-07-13 10:37:10",0.605
6863333,"Yan Zhang","2021-08-05 06:19:04",0.605
6837415,"Gleb Anferov","2021-08-03 21:39:02",0.605
7051982,"koh fna","2021-07-12 13:21:47",0.605
6869515,gody7334,"2021-07-28 13:43:40",0.605
7055791,NY,"2021-07-13 01:10:26",0.605
6892925,kobe_team,"2021-08-01 07:04:03",0.605
6987959,Michael,"2021-08-03 23:59:46",0.605
7103928,Car1yle,"2021-08-04 00:29:23",0.605
6890927,"Mohammed Amro","2021-08-09 19:16:33",0.605
6951113,"Anil Thomas","2021-08-08 06:37:44",0.604
6816362,"Thang Nguyen","2021-08-06 10:45:39",0.604
6848046,"big if true","2021-07-18 16:38:32",0.604
6818820,ENF,"2021-08-04 01:46:15",0.604
6840593,"Siti Khotijah","2021-07-14 15:16:21",0.604
6825069,MeDA,"2021-08-09 16:32:45",0.604
7008331,nocov,"2021-06-30 23:52:08",0.604
7029167,peopledesu,"2021-07-15 12:19:46",0.604
6821370,ForcewithMe,"2021-07-12 09:13:21",0.604
6840057,Beating-Covid-19,"2021-07-12 03:30:54",0.604
6885196,kondounagi,"2021-07-12 11:56:08",0.604
6817209,"Alexey Filimonov","2021-08-09 19:10:08",0.604
6908670,U023,"2021-07-12 21:41:36",0.604
6844083,Bruno.K,"2021-07-13 04:00:09",0.604
6864382,satabios,"2021-07-13 06:45:59",0.604
6819328,"bent glasses","2021-07-27 16:45:46",0.604
6854020,ltwwwww,"2021-08-09 23:29:31",0.604
7086564,"Bruce Lee","2021-07-13 08:28:56",0.604
7089781,"Gokul Talele","2021-07-13 15:17:44",0.604
6874212,Abandon,"2021-07-14 06:40:31",0.604
6858150,0DD1,"2021-07-14 09:19:17",0.604
7081985,ShimTa,"2021-07-14 14:08:29",0.604
6919667,"Salman Ibne Eunus","2021-07-14 18:51:02",0.604
6862064,"Keith Perkins","2021-08-09 14:39:18",0.604
6971438,"Vladimir Simões da Luz Junior","2021-07-17 06:36:07",0.604
6822173,"Antonio Marin","2021-07-16 07:54:18",0.604
6832018,"tutu zhang","2021-07-16 08:38:45",0.604
6965548,"Abid Ali Awan","2021-07-17 06:53:41",0.604
7109123,myeongjun,"2021-07-18 09:58:21",0.604
6984879,AFK,"2021-07-18 05:41:33",0.604
6973196,yTech@math,"2021-07-18 06:24:33",0.604
6882253,"Makhonin Alexey","2021-07-20 11:08:57",0.604
6860377,Zack_szh,"2021-07-20 22:05:01",0.604
7164599,"Stefan Živanov","2021-08-01 13:56:47",0.604
7004126,"Query Database","2021-06-27 18:41:05",0.604
7170542,the6008,"2021-08-09 16:26:21",0.603
7064480,zxie,"2021-07-08 00:02:32",0.603
7070888,b15d030,"2021-07-08 13:34:22",0.603
7062694,NYP,"2021-07-12 08:20:59",0.603
6869076,"Utkarsh Shrivastava","2021-07-08 14:26:52",0.603
7024122,AIM,"2021-07-19 17:50:51",0.602
6824897,ChienYiChi,"2021-06-17 05:49:31",0.602
6921622,nakamoto,"2021-07-18 14:30:41",0.602
6997362,keetar,"2021-07-11 17:13:23",0.602
7027032,alexcruz,"2021-08-09 01:43:55",0.602
7049992,"Dzmitry Shakhrai","2021-07-03 18:22:52",0.602
6861125,"NoNvidiaGPU NoRTX","2021-07-04 02:18:58",0.602
7055868,FRI3NDS,"2021-07-08 06:58:57",0.602
6833196,iDatura,"2021-07-05 14:35:18",0.602
6854370,soul,"2021-07-06 01:58:46",0.602
7060986,mh37,"2021-07-06 10:14:29",0.602
6899627,"Hugo Han","2021-07-07 08:45:26",0.602
7064532,"TRV Anandharajan","2021-07-27 10:36:59",0.602
7066863,"Jagtaran Kaushal","2021-07-07 14:42:42",0.602
7067059,pongba,"2021-07-07 15:30:30",0.602
6945179,NoLogic,"2021-07-08 16:53:06",0.602
6916869,SC,"2021-07-08 17:08:25",0.602
7033306,freelancer0202,"2021-07-08 18:53:35",0.602
6817593,Enki,"2021-08-04 06:01:34",0.602
6934645,"Niranjan Singh","2021-07-14 00:35:36",0.602
6815168,Panfeng007,"2021-07-09 11:33:28",0.602
6889428,"Dmitriy Prusskiy","2021-07-09 13:14:18",0.602
6832692,ChunHsuanLo,"2021-07-09 17:33:03",0.602
7069555,"Anshul Yadav","2021-07-10 05:31:09",0.602
6945664,"JINO ROHIT","2021-07-10 12:45:04",0.602
6816422,"[Deleted] 6141e7b3-e744-4185-b3d2-cf2ab015d504","2021-07-11 00:30:42",0.602
6868068,"Chiu Yu Hao","2021-07-11 06:30:57",0.602
7080448,"[Deleted] 630b5e49-798f-4085-bcf4-a0101210509d","2021-07-12 14:20:17",0.602
6816158,David,"2021-06-23 23:00:51",0.602
6887411,"Chauhan Vidhen","2021-06-21 14:19:27",0.602
7082408,陈建秋,"2021-07-16 04:24:10",0.602
7053839,Tuhina,"2021-07-23 11:47:22",0.602
7004395,NeuralMed,"2021-07-28 14:28:16",0.602
7113498,"Loo Scrubber","2021-08-08 02:32:57",0.601
6821825,"Howie Wu","2021-07-29 20:27:30",0.601
6959870,"Cameron Xu","2021-07-30 00:54:52",0.601
7002307,Admiral,"2021-06-24 09:20:46",0.601
6909829,NTThanh,"2021-06-24 18:30:15",0.601
6994720,ChunkIng,"2021-06-28 06:03:19",0.601
6826685,"Saurav Maheshkar ☕️","2021-07-04 12:02:38",0.601
6838608,"Naman Makkar","2021-06-30 04:19:19",0.601
6955660,"Mighty Rains","2021-06-29 22:06:19",0.601
6893105,"Abhishek Sabnis","2021-07-11 08:07:52",0.601
6815755,"Amil Gentili","2021-07-04 00:31:29",0.601
6995625,"Dr. Neo Cortex","2021-07-27 22:50:41",0.601
6900606,Sparkyaurora,"2021-07-14 05:54:34",0.601
7047164,wentixiaogege,"2021-07-05 03:14:45",0.601
7156174,InuAid-MiRL-v1.1,"2021-08-09 18:58:52",0.601
6968382,Vidhen123,"2021-06-22 03:11:08",0.601
6816273,"Rohitkumar Thummar","2021-06-21 14:29:21",0.601
6824804,keeplearning,"2021-07-21 07:13:26",0.600
6952357,mlantern,"2021-06-27 06:18:38",0.600
6960444,Challenge1,"2021-08-09 19:58:24",0.600
6815415,"Take and patriot","2021-06-26 15:50:28",0.600
6837732,那,"2021-07-12 14:27:31",0.600
6996115,aljjy13,"2021-08-09 11:14:57",0.600
6847561,"in Hamamatsu","2021-06-30 10:25:17",0.600
7052243,BatteryLow,"2021-07-26 15:42:50",0.600
6922085,"Jagani Nisarg","2021-06-16 15:45:31",0.600
6833990,"Jaidev Chittoria","2021-06-28 14:45:34",0.600
7044935,light_su,"2021-07-03 04:32:35",0.600
6868743,Nizamuddin,"2021-08-03 01:18:18",0.600
7067031,"Vallés Theorem","2021-07-08 20:46:45",0.600
6833352,Curiosity,"2021-07-12 12:07:14",0.600
7088203,Ryenhails,"2021-07-13 01:12:11",0.600
7042162,"MA Junyi","2021-07-02 03:33:06",0.600
6820974,不想搞了这个,"2021-07-09 08:38:12",0.600
6891365,shoji,"2021-07-02 14:54:10",0.600
7171691,Lainey,"2021-08-09 05:20:27",0.600
6996668,"Apurv Sibal","2021-06-23 08:04:20",0.600
6817627,leoyuguanall,"2021-07-04 19:25:54",0.600
6862805,SimpleEDU,"2021-07-20 06:47:00",0.600
7041689,"James Requa","2021-07-02 01:38:05",0.600
6816026,Forky,"2021-07-16 01:02:54",0.600
6831765,SHNU,"2021-08-06 03:08:29",0.600
6817963,Salman,"2021-06-25 23:52:32",0.600
6990752,"Ordinary Student","2021-06-22 15:40:21",0.600
6817016,"Rischan Mafrur","2021-06-23 00:59:09",0.600
6967245,Henry1717,"2021-06-23 09:01:41",0.600
6997457,"Pham Thi Quynh","2021-06-23 09:10:15",0.600
6993523,Pixeltests,"2021-06-23 09:16:21",0.600
6889437,TheVillageIdiot,"2021-07-23 07:08:18",0.600
6872026,"Nuno Ferreira","2021-06-23 22:03:44",0.600
6949429,"Furzanov Kirill","2021-06-24 13:07:05",0.600
7003319,"Hüseyin Gündüz","2021-06-26 02:08:30",0.600
6876958,"Bhature Chole","2021-06-26 08:49:52",0.600
6854303,pond122,"2021-06-28 14:22:48",0.600
6879567,EIS-T10,"2021-06-27 17:01:32",0.600
6833182,lramary,"2021-06-27 18:43:54",0.600
6827881,Beans,"2021-06-30 07:21:25",0.600
7031225,HHGB,"2021-06-30 08:25:57",0.600
6821510,kulverstukas,"2021-07-22 12:48:48",0.600
6840866,Morpheus,"2021-06-30 18:55:03",0.600
7036860,"Andris Iswahyudi","2021-07-01 08:54:08",0.600
6839855,kyshel,"2021-08-09 04:16:38",0.600
6842048,ustcwang,"2021-07-07 08:00:14",0.600
6953422,EventHorizon,"2021-06-20 15:37:14",0.600
6820675,Luna,"2021-06-21 06:21:14",0.600
6990041,"Ji Wong Park","2021-06-21 15:35:10",0.600
6960134,yansinl,"2021-06-21 16:38:02",0.600
7039210,misfit,"2021-07-02 10:28:07",0.600
6871666,"Cloudy Knife","2021-07-05 03:40:31",0.599
7015185,"Alpha Run","2021-07-01 09:49:40",0.599
6865771,"Anima Kujur","2021-07-04 03:45:57",0.599
6863727,"Kangtai Sun","2021-08-07 01:12:46",0.599
6818408,YuanXu,"2021-07-20 02:51:48",0.599
6975252,"wassim henia","2021-06-17 16:24:45",0.598
6815469,",","2021-06-21 13:11:47",0.598
6826715,"Christoph Köstler","2021-07-08 14:19:53",0.598
6973170,"vria vria","2021-07-03 11:50:20",0.598
6847637,mcs-2,"2021-08-09 14:20:54",0.598
7152059,perchik228,"2021-08-09 07:56:27",0.598
6815384,"yui coiuyu","2021-08-04 01:43:48",0.598
6819255,"Omer am","2021-07-01 12:22:59",0.598
6975528,star-lightning,"2021-06-17 17:34:26",0.598
6935508,"Guangyu Dan","2021-06-21 15:24:56",0.598
6875064,qiandongqiu,"2021-06-18 07:42:06",0.598
6832331,Hanson0910,"2021-06-19 04:46:46",0.598
6889792,SiWuAShua,"2021-06-21 16:01:57",0.598
6897593,"Robert Walz","2021-08-09 19:16:54",0.598
6825397,digimagi,"2021-07-23 08:25:10",0.598
6971977,"JC Kim","2021-06-29 16:52:46",0.598
7111877,"Jie Shi0525","2021-08-06 06:33:10",0.598
6873759,Dodo0517,"2021-08-09 08:58:45",0.598
6845353,imnishantg,"2021-06-16 10:38:07",0.598
6965839,Voodoo,"2021-06-16 11:15:04",0.598
6927085,"Oh, ELDENRING","2021-06-16 13:04:40",0.598
6828578,BlueSky,"2021-06-16 13:52:53",0.598
6967721,zhoufu,"2021-06-16 14:10:50",0.598
6817184,"Peaky Blinders","2021-06-18 03:36:23",0.598
6927402,"Nikita Romanov","2021-06-17 06:37:04",0.598
6972772,neha,"2021-06-17 07:05:14",0.598
6822988,"Sagnik Roy","2021-06-17 07:51:14",0.598
6856626,"Thrinesh Duvvuru","2021-06-17 09:04:27",0.598
6951872,"Henry Davii","2021-06-17 14:17:47",0.598
6919847,等个大佬带我,"2021-06-18 11:43:32",0.598
6974635,peng-zilun,"2021-07-13 01:44:50",0.598
6823723,"Tensor Girl","2021-06-18 00:02:49",0.598
6884974,"Kaoru Sasakawa","2021-06-18 00:50:48",0.598
6972006,"Tudor Morosan","2021-06-18 03:00:03",0.598
6896277,"Eyal Katz","2021-06-18 11:05:22",0.598
6946915,"Enis Simsar","2021-06-18 19:05:27",0.598
6849249,"Larry Wong","2021-06-19 09:22:36",0.598
6976521,lianli_star,"2021-07-25 04:48:53",0.598
6836203,LTF/ML,"2021-06-19 10:08:27",0.598
7063864,zx,"2021-06-19 16:04:22",0.598
6980503,TEM,"2021-06-19 18:10:53",0.598
6912886,llllshaw,"2021-06-19 23:28:16",0.598
6823742,"Bahram Afsharmanesh","2021-06-20 05:57:53",0.598
6916017,BITC,"2021-06-20 09:20:58",0.598
6843198,nuoaier,"2021-06-20 14:56:26",0.598
6960983,Hugh,"2021-06-20 15:49:58",0.598
6943883,felixlearn,"2021-06-21 06:41:41",0.598
6825123,STakashi,"2021-06-22 03:47:05",0.598
6939916,"Rita Wang","2021-06-22 08:26:01",0.598
6843884,"Artyom Lyan","2021-07-14 13:58:42",0.598
6917797,"Maunil Shah","2021-06-22 15:38:25",0.598
6841401,PantsOfLuck,"2021-06-22 23:04:19",0.598
6953871,Team_24_KLETech_EIS,"2021-06-23 14:15:44",0.598
6982947,"Suyog Jadhav","2021-06-23 19:52:48",0.598
6822718,"Rodrigo Abrão","2021-06-23 20:03:35",0.598
6919814,"Meghraj Pardesi","2021-06-24 06:01:17",0.598
6815500,allen,"2021-06-24 09:35:22",0.598
6974826,inosuke,"2021-06-26 01:48:39",0.598
6825897,"Sawradip Saha","2021-06-30 09:21:53",0.598
6999336,"yannic chen","2021-06-30 14:05:16",0.598
6839659,Kolmogrov,"2021-07-01 11:53:30",0.598
6985761,ARubiales,"2021-07-01 18:39:30",0.598
6831670,liushuzhi,"2021-08-08 23:39:31",0.598
6985194,Harari1998,"2021-07-06 14:10:48",0.598
7037314,ammad,"2021-07-05 07:22:46",0.598
6855851,"Brian Napora","2021-07-08 18:19:17",0.598
7058333,"Mahmoud Abdulaal","2021-07-15 14:30:11",0.598
6816249,"Prashanth Sheri","2021-07-16 19:15:51",0.598
6989803,yyui,"2021-07-28 16:23:07",0.598
7049302,KeisK,"2021-07-19 05:24:18",0.598
6845717,ultra_zhl,"2021-07-19 12:58:54",0.598
6981533,"Siyi Wei","2021-07-26 17:51:08",0.598
6893527,"TF 58","2021-08-06 19:03:48",0.598
7158076,"Danko Penko","2021-07-30 17:01:15",0.598
6992296,"Hengrui Wang","2021-08-03 02:15:27",0.598
6986001,"james titchener","2021-08-01 16:38:17",0.598
7176714,"Priya Gudwani","2021-08-04 12:46:10",0.598
7081920,"Adil Atahan Atik","2021-08-05 11:57:09",0.598
6840134,tt195361,"2021-07-26 11:07:13",0.598
6971937,"David Dragon","2021-07-17 14:32:39",0.598
7003905,S-Nakamura,"2021-07-19 14:51:31",0.598
7050244,هلا,"2021-08-08 05:53:17",0.598
6917142,sakakiba,"2021-06-18 12:40:39",0.597
6821394,roche-MH,"2021-06-19 17:01:38",0.597
6883418,"Yulya Trofimova 161","2021-06-30 19:31:35",0.597
6821544,"Adrien Begel","2021-06-28 08:30:33",0.597
6978358,black_jack_1997,"2021-07-05 06:28:43",0.597
6824147,"BioAI Team UAM","2021-06-28 19:19:35",0.597
6981103,hikozuma,"2021-06-20 10:15:55",0.596
6815793,OsciiArt,"2021-07-28 16:16:16",0.596
6904458,"Natalia Yurasova","2021-07-21 06:09:50",0.596
6965614,"tikooom boom","2021-06-16 04:56:48",0.595
7053698,GEO-AI-COVID19,"2021-08-04 02:53:58",0.595
7051122,"Hùng Phạm Vũ","2021-08-09 15:51:17",0.595
7066996,"Cuong Than Cao","2021-06-23 06:41:36",0.595
6992804,mounika,"2021-06-22 04:47:19",0.595
6993167,"InuAid - MiRL","2021-08-09 19:18:16",0.594
6913163,o933,"2021-08-06 23:57:39",0.594
6869413,TiinaLee,"2021-07-04 11:42:24",0.594
6868200,snowballball,"2021-08-09 14:27:46",0.594
6934884,Tony,"2021-08-08 11:39:39",0.593
7153090,polkaggel,"2021-08-05 01:04:33",0.592
6855014,"Phil Lee","2021-06-25 22:31:47",0.592
7002671,"LP space","2021-07-07 08:46:41",0.591
6824191,vlorenzo,"2021-07-18 08:17:29",0.591
6851169,Ilya,"2021-08-02 10:48:50",0.591
6906592,Leonid,"2021-06-27 21:30:54",0.589
7133415,benedict_shs,"2021-08-09 21:55:27",0.589
6839287,"Daegwon B","2021-06-19 03:03:19",0.588
7049985,hyeonsu,"2021-08-09 20:42:57",0.588
6883484,yim,"2021-08-09 20:34:59",0.584
6822563,"Jed Deitrick","2021-07-20 13:35:44",0.583
6860696,sunpnwt,"2021-08-07 23:24:16",0.583
6895393,CRISTIAN.MINAS,"2021-07-25 03:29:03",0.582
7161399,"Gregory Schuit Condell","2021-08-04 23:47:39",0.582
6822398,vbookshelf,"2021-08-07 09:06:03",0.581
7150212,"Gandharva Gawri","2021-08-04 08:18:37",0.581
6987287,pigram,"2021-07-18 16:19:32",0.578
7043462,"Team Apra","2021-08-09 08:09:48",0.575
6909605,RxRx,"2021-08-08 08:19:11",0.574
6821891,shahid,"2021-06-26 17:35:12",0.574
6881993,anubisu,"2021-07-30 03:06:43",0.571
6858183,T-wangs,"2021-08-09 17:20:12",0.571
6990723,"HyeonJeong Yeo","2021-08-09 13:40:25",0.569
7011221,YiYuan,"2021-07-25 14:31:08",0.565
6836414,"Marcus T","2021-07-30 05:07:04",0.562
7084202,"Pär-Olov Söderman","2021-08-01 08:34:48",0.560
7081269,"Izmaylov Konstantin","2021-07-25 19:03:01",0.559
7053721,"Ma Yunnan","2021-07-04 17:41:33",0.559
6976179,"Akshan Sameullah","2021-07-10 19:12:32",0.559
6826311,"Neko Kiku","2021-07-15 16:36:43",0.559
7005822,GUNER,"2021-08-09 17:24:14",0.550
6968281,kodama,"2021-08-09 17:07:09",0.549
7006663,"Ilya Evteev","2021-07-30 07:03:55",0.545
6824710,kidding,"2021-08-09 16:02:26",0.543
6855953,"Berryessa Brewing Co.","2021-08-01 16:26:08",0.543
6816893,ivanwang,"2021-07-19 20:04:51",0.539
6845165,"Vysakh Nair","2021-07-15 12:31:55",0.537
7044446,Aleksey,"2021-07-28 07:24:53",0.536
6899059,zhangeng,"2021-06-30 08:52:11",0.535
6849929,sejoong.kim,"2021-07-16 11:45:41",0.534
6904905,"Lang Thang","2021-08-06 05:38:33",0.532
6818376,"Michael Kalinin","2021-08-09 18:57:20",0.531
6972780,Firdows,"2021-08-06 05:54:47",0.531
7000760,"Sahin Isik","2021-07-12 21:45:12",0.531
7129468,"No Covid Ploxx","2021-07-24 05:53:43",0.530
6826071,BioMedIA-MBZUAI,"2021-08-09 19:54:48",0.527
6830873,RST,"2021-08-08 23:46:20",0.526
6927301,TECVICO_Members,"2021-08-09 13:01:10",0.525
6836457,.....,"2021-08-09 17:33:44",0.525
6874981,"rui fun2","2021-08-09 10:44:35",0.524
6817192,"Moein Shariatnia","2021-06-23 07:43:28",0.519
6817282,cuicube,"2021-06-20 08:12:04",0.517
6909798,"Xin Lv","2021-07-17 03:44:36",0.517
6830552,"Azat Akhtyamov","2021-07-04 15:59:21",0.517
6815985,"Alexandre Cadrin-Chênevert","2021-05-27 00:02:48",0.516
6965665,"Sho Mitarai","2021-07-04 11:41:38",0.515
6882574,"Masataka Aoki","2021-08-02 07:05:15",0.515
7084977,WATGS,"2021-08-08 15:51:17",0.514
6822921,neverix,"2021-06-03 17:23:28",0.513
6825385,Xiao_B,"2021-07-29 10:00:10",0.511
6960930,"Gunhee Nam","2021-07-27 03:58:59",0.511
6922929,A-Team,"2021-06-29 13:46:18",0.511
6911827,"Gaurav Singh","2021-06-26 15:55:15",0.509
6845181,ntp,"2021-07-31 08:19:59",0.507
7049162,"Zixian Zhou","2021-08-05 16:27:11",0.505
7176150,le_qoala,"2021-08-09 18:21:20",0.504
6844764,CSIR-CEERI-AITeam,"2021-08-09 18:48:36",0.503
6992401,"Jack Ding","2021-08-08 22:34:06",0.498
6822822,"GTX 1050 Ti","2021-08-09 13:57:09",0.494
6846662,Antivirus,"2021-06-24 05:04:03",0.493
6848344,"Tran Kim Sen","2021-07-31 11:09:56",0.492
6982477,hfut_ybx,"2021-07-30 05:23:46",0.489
6932635,"HyunJae Lee","2021-07-08 03:40:18",0.487
6836044,Prixes,"2021-06-05 23:10:09",0.486
7098624,mehreensirshar,"2021-08-05 06:51:04",0.486
6959633,"Anton Zaitsev","2021-08-09 06:13:53",0.481
6816107,AV,"2021-08-08 19:37:05",0.480
6843563,"Pan Yang","2021-07-14 05:58:00",0.479
6959752,"Satyajit K","2021-08-09 16:51:49",0.477
6881150,"Kiran Pradeep","2021-07-08 03:19:32",0.472
6824122,"Felipe Sens Bonetto ","2021-06-10 14:39:10",0.462
7078911,"Satriawan Rasyid","2021-07-11 17:55:44",0.460
6833447,"James Howard","2021-06-06 21:34:16",0.459
6975308,"Do U Want to Build a Snowman","2021-07-24 03:28:34",0.459
7093914,kuroiki,"2021-08-09 03:04:24",0.456
6930730,"Arash Ash","2021-08-07 10:24:43",0.455
6817700,mknzfr,"2021-08-07 23:50:30",0.455
6839186,genesislab,"2021-05-24 07:13:23",0.453
7181568,gigggggge,"2021-08-09 03:32:54",0.453
6817360,Sciuridae,"2021-08-04 13:36:15",0.453
6905962,datou1,"2021-08-04 12:58:09",0.446
7062704,"Ichigo Sama","2021-07-23 11:52:23",0.446
6856108,"Mohammed Amokrane Mancer","2021-08-09 17:21:42",0.446
7036215,"Abdul Salaam","2021-07-01 02:06:40",0.443
6893776,goose,"2021-06-11 22:46:37",0.443
6904901,v1nor1,"2021-08-06 07:18:01",0.443
6831663,elefun,"2021-07-02 06:35:18",0.443
6830182,ShinSiangChoong,"2021-05-30 20:35:25",0.442
6911604,"Fernando Rodi","2021-08-09 18:06:47",0.442
6927554,JKOSUKE,"2021-08-09 12:21:36",0.441
6818143,v1olet,"2021-07-03 12:55:28",0.440
6901009,"IT Soution","2021-06-16 23:30:01",0.440
6831334,Mars,"2021-06-09 18:05:57",0.440
6838043,Kosttcev,"2021-06-09 19:30:06",0.440
6891536,"Chen ZJ","2021-06-10 09:00:47",0.440
6844835,"Abhishek Gupta","2021-06-10 09:46:31",0.440
6824403,"PAVAN KUMAR D","2021-06-11 01:01:50",0.440
6840161,"Evgeny Turov","2021-06-12 22:46:33",0.440
6926109,Alice,"2021-06-13 21:34:53",0.440
